id_filme,titulo,ano,data_lancamento,generos,duracao,pais,idioma,orcamento,receita,receita_eua,nota_imdb,num_avaliacoes,direcao,roteiro,producao,elenco,descricao,num_criticas_publico,num_criticas_critica
tt1928330,Bad Ass,2012,2014-03-26,"Action, Comedy, Crime",90,USA,English,NA,NA,NA,5.5,18213,Craig Moss,"Craig Moss, Elliot Tishman",Amber Lamps,"Danny Trejo, Charles S. Dutton, Patrick Fabian, Joyful Drake, John Duffy, Harrison Page, Richard Riehle, Winter Ave Zoli, Tonita Castro, Andy Davoli, Patricia De Leon, Frank Maharajh, Jillian Murray, Shalim Ortiz, Craig Sheffer",A Vietnam veteran who becomes a local hero after saving a man from attackers on a city bus decides to take action when his best friend is murdered and the police show little interest in solving the crime.,80,61
tt0115644,Bed of Roses,1996,1997-07-18,"Drama, Romance",87,USA,English,NA,27315527,19030691,6.1,7769,Michael Goldenberg,Michael Goldenberg,Juno Pix,"Christian Slater, Mary Stuart Masterson, Pamela Adlon, Josh Brolin, Brian Tarantina, Debra Monk, Mary Alice, Kenneth Cranham, Ally Walker, Anne Pitoniak, Michael Haley, Cass Morgan, Gina Torres, Nick Tate, Víctor Sierra","Romantic drama about a young career girl who is swept off her feet by a shy florist, who fell in love with her after one glimpse through a shadowy window.",47,27
tt0426459,Feast,2005,2007-01-18,"Action, Comedy, Horror",95,USA,English,3200000,719135,56131,6.3,29303,John Gulager,"Patrick Melton, Marcus Dunstan",Dimension Films,"Duane Whitaker, Balthazar Getty, Chauntae Davies, Hannah Bernall, Diane Ayala Goldner, Josh Zuckerman, Henry Rollins, Eileen Ryan, Jason Mewes, Judah Friedlander, Clu Gulager, Krista Allen, Anthony 'Treach' Criss, Jenny Wade, Tyler Patrick Jones",Patrons locked inside a bar are forced to fight monsters.,261,57
tt0091875,Running Scared,1986,1987-01-09,"Action, Comedy, Crime",107,USA,English,NA,38500726,38500726,6.6,11144,Peter Hyams,"Gary DeVore, Gary DeVore",Metro-Goldwyn-Mayer (MGM),"Gregory Hines, Billy Crystal, Steven Bauer, Darlanne Fluegel, Joe Pantoliano, Dan Hedaya, Jon Gries, Tracy Reed, Jimmy Smits, John DiSanti, Larry Hankin, Don Calfa, Robert Lesser, Betty Carvalho, Louis Perez",Two street-wise Chicago cops have to shake off some rust after returning from a Key West vacation to pursue a drug dealer who nearly killed them in the past.,77,24
tt0095631,Midnight Run,1988,1988-10-27,"Action, Comedy, Crime",126,USA,English,30000000,81613606,38413606,7.5,73433,Martin Brest,George Gallo,Universal Pictures,"Robert De Niro, Charles Grodin, Yaphet Kotto, John Ashton, Dennis Farina, Joe Pantoliano, Richard Foronjy, Robert Miranda, Jack Kehoe, Wendy Phillips, Danielle DuClos, Philip Baker Hall, Tom McCleister, Mary Gillis, John Toles-Bey","An accountant is chased by bounty hunters, the F.B.I., and the Mafia after jumping bail.",265,89
tt0758794,We Are Marshall,2006,2006-12-22,"Drama, Sport",131,USA,English,65000000,43545364,43545364,7.1,56474,McG,"Jamie Linden, Cory Helms",Warner Bros.,"Matthew McConaughey, Matthew Fox, Anthony Mackie, David Strathairn, Ian McShane, Kate Mara, January Jones, Kimberly Williams-Paisley, Arlen Escarpeta, Brian Geraghty, Tommy Cresswell, Christian Kanupke, Nina Jones, Kevin Atkins, Mark Patton","When a plane crash claims the lives of members of the Marshall University football team and some of its fans, the team's new coach and his surviving players try to keep the football program alive.",186,89
tt0052169,The Screaming Skull,1958,1958-01-01,"Horror, Thriller",68,USA,English,NA,NA,NA,3.8,2983,Alex Nicol,John Kneubuhl,Madera Productions,"John Hudson, Peggy Webber, Russ Conway, Tony Johnson, Alex Nicol","A newly married couple arrives at the home of the husband's late wife, where the gardens have been maintained by a gardener faithful to the dead woman's memory. Soon, eerie events lead the new wife to think she's losing her mind.",119,32
tt2490326,Cooties,2014,2015-09-18,"Action, Comedy, Horror",88,USA,English,NA,485544,60058,5.7,22433,"Jonathan Milott, Cary Murnion","Leigh Whannell, Ian Brennan",SpectreVision,"Elijah Wood, Rainn Wilson, Alison Pill, Jack McBrayer, Leigh Whannell, Nasim Pedrad, Ian Brennan, Jorge Garcia, Cooper Roth, Miles Elliot, Morgan Lily, Sunny May Allison, Armani Jackson, Peter Kwong, Kate Flannery","A mysterious virus hits an isolated elementary school, transforming the kids into a feral swarm of mass savages. An unlikely hero must lead a motley band of teachers in the fight of their lives.",102,132
tt0807028,The Pool Boys,2009,2009,Comedy,107,USA,English,15000000,2269,2269,4.7,2401,J.B. Rogers,"Julie O'Hora, Justin Ware",A-Mark Entertainment,"Matthew Lillard, Brett Davern, Efren Ramirez, Rachelle Lefevre, Tom Arnold, Robert Davi, Jay Thomas, Rhoda Griffis, Patricia De Leon, Sheena Lee, Simona Fusco, Darla Haun, Janine Habeck, Monica Leigh, Jennifer Walcott",A pool boy and a gardener turn an empty mansion into a home for women who belong to the world's oldest profession.,13,7
tt0381707,White Chicks,2004,2004-12-03,"Comedy, Crime",109,USA,English,37000000,113100873,70831760,5.6,127968,Keenen Ivory Wayans,"Keenen Ivory Wayans, Shawn Wayans",Revolution Studios,"Shawn Wayans, Marlon Wayans, Jaime King, Frankie Faison, Lochlyn Munro, John Heard, Busy Philipps, Terry Crews, Brittany Daniel, Eddie Velez, Jessica Cauffiel, Maitland Ward, Anne Dudek, Rochelle Aytes, Jennifer Carpenter",Two disgraced FBI agents go way undercover in an effort to protect hotel heiresses the Wilson sisters from a kidnapping plot.,316,72
tt0025610,Our Daily Bread,1934,1934-10-02,"Drama, Romance",80,USA,English,125000,NA,NA,7.1,1678,King Vidor,"King Vidor, Elizabeth Hill",Viking Productions,"Karen Morley, Tom Keene, John Qualen, Barbara Pepper, Addison Richards, Lloyd Ingraham, Sidney Bracey, Henry Hall, Nellie V. Nichols, Frank Minor, Bud Rae, Harry Brown",A group of down-on-their-luck workers combine their abilities to make a Gallafentian-style commune... and bread!,37,9
tt0086896,Angel,1984,1984-01-13,"Action, Crime, Thriller",94,USA,English,3000000,17488564,17488564,5.7,2631,Robert Vincent O'Neil,"Robert Vincent O'Neil, Joseph Michael Cala",Adams Apple Film Company,"Cliff Gorman, Susan Tyrrell, Dick Shawn, Rory Calhoun, Donna Wilkes, John Diehl, Elaine Giftos, Donna McDaniel, Graem McGavin, Mel Carter, Steven M. Porter, David Underwood, David Anthony, Joshua Cadman, Greg Lewis","Molly, a highschooler, secretly earns her living as Angel, a street prostitute whose only family and friends are the ones she works with on the streets. She has to survive against a serial killer who is targeting people of her profession.",42,42
tt0097965,New York Stories,1989,1989-05-12,"Comedy, Drama, Romance",124,USA,English,15000000,10763469,10763469,6.4,16739,"Woody Allen, Francis Ford Coppola","Richard Price, Woody Allen",Touchstone Pictures,"Woody Allen, Marvin Chatinover, Mae Questel, Mia Farrow, Molly Regan, Ira Wheeler, Joan Bud, Jessie Keosian, Michael Rizzo, George Schindler, Bridgit Ryan, Larry David, Paul Herman, Herschel Rosen, Lola André","A middle-aged artist obsessed with his pretty young assistant, a precocious 12 year old living in a hotel, and a neurotic lawyer with a possessive mother make up three Gotham tales.",56,46
tt0427998,The Grand,2007,2011-06-22,Comedy,104,USA,English,5400000,115879,115879,6,5382,Zak Penn,"Zak Penn, Matt Bierman",Insomnia Media Group,"Woody Harrelson, David Cross, Dennis Farina, Cheryl Hines, Richard Kind, Chris Parnell, Werner Herzog, Jason Alexander, Ray Romano, Mike Epps, Judy Greer, Gabe Kaplan, Michael Karnow, Michael McKean, Julie Claire",An improvisational comedy using a handful of actors playing characters competing in an actual poker tournament.,38,50
tt1560978,Rogue River,2012,2012-01-16,"Horror, Thriller",81,USA,English,2000000,NA,NA,4.3,1776,Jourdan McClure,"Ryan Finnerty, Kevin Haskin",Lost Lane Entertainment,"Michelle Page, Art Alexakis, Chris Coy, Michael Cudlitz, Lucinda Jenney, Bill Moseley","While spreading her father's ashes, Mara meets Jon who offers to give her a ride. Risking everything to escape this hell she's entered, she won't stop running until she finds safety.",28,37
tt0038213,The Valley of Decision,1945,1945-06-01,Drama,119,USA,English,2160000,NA,NA,7.4,1777,Tay Garnett,"John Meehan, Sonya Levien",Metro-Goldwyn-Mayer (MGM),"Greer Garson, Gregory Peck, Donald Crisp, Lionel Barrymore, Preston Foster, Marsha Hunt, Gladys Cooper, Reginald Owen, Dan Duryea, Jessica Tandy, Barbara Everest, Marshall Thompson, Geraldine Wall, Evelyn Dockson, John Warburton","An Irish maid falls for the son of her wealthy boss, though their disapproving fathers and a bitter strike at the steel mill complicates matters.",38,10
tt0036022,The Human Comedy,1943,1944-02-14,"Comedy, Drama, Family",117,USA,"English, Spanish",NA,NA,NA,7,1810,Clarence Brown,"William Saroyan, Howard Estabrook",Metro-Goldwyn-Mayer (MGM),"Mickey Rooney, Frank Morgan, James Craig, Marsha Hunt, Fay Bainter, Ray Collins, Van Johnson, Donna Reed, Jackie 'Butch' Jenkins, Dorothy Morris, John Craven, Ann Ayars, Mary Nash, Henry O'Neill, Katharine Alexander",Teenager Homer Macauley stays at home in small-town Ithaca to support his family while his older brother Marcus prepares to go to war.,55,15
tt5580266,The Hate U Give,2018,2019-03-14,"Crime, Drama",133,USA,English,23000000,34934009,29719483,7.4,28869,George Tillman Jr.,"Audrey Wells, Angie Thomas",Fox 2000 Pictures,"Amandla Stenberg, Regina Hall, Russell Hornsby, Anthony Mackie, Issa Rae, Common, Algee Smith, Sabrina Carpenter, K.J. Apa, Dominique Fishback, Lamar Johnson, TJ Wright, Megan Lawless, Rhonda Johnson Dents, Tony Vaughn","Starr witnesses the fatal shooting of her childhood best friend Khalil at the hands of a police officer. Now, facing pressure from all sides of the community, Starr must find her voice and stand up for what's right.",350,169
tt6560164,Sweetheart,2019,2020-04-01,"Adventure, Drama, Fantasy",82,USA,English,NA,NA,NA,5.8,4970,J.D. Dillard,"J.D. Dillard, Alex Hyner",Blumhouse Productions,"Kiersey Clemons, Emory Cohen, Hanna Mangan Lawrence, Andrew Crawford, Benedict Samuel","Jenn has washed ashore a small tropical island and it doesn't take her long to realize she's completely alone. She must spend her days not only surviving the elements, but must also fend off the malevolent force that comes out each night.",129,41
tt0118972,The Devil's Own,1997,1997-03-26,"Action, Crime, Drama",111,USA,English,90000000,140807547,42868348,6.2,57594,Alan J. Pakula,"Kevin Jarre, David Aaron Cohen",Columbia Pictures,"Harrison Ford, Brad Pitt, Margaret Colin, Rubén Blades, Treat Williams, George Hearn, Mitchell Ryan, Natascha McElhone, Paul Ronan, Simon Jones, Julia Stiles, Ashley Carin, Kelly Singer, David O'Hara, David Wilmot","A police officer uncovers the real identity of his house-guest, an I.R.A. terrorist in hiding.",129,72
tt0352248,Cinderella Man,2005,2005-09-09,"Biography, Drama, History",144,USA,English,88000000,108539911,61649911,8,173518,Ron Howard,"Cliff Hollingsworth, Akiva Goldsman",Universal Pictures,"Russell Crowe, Renée Zellweger, Paul Giamatti, Craig Bierko, Paddy Considine, Bruce McGill, David Huband, Connor Price, Ariel Waller, Patrick Louis, Rosemarie DeWitt, Linda Kash, Nicholas Campbell, Gene Pyrz, Chuck Shamata","The story of James J. Braddock, a supposedly washed-up boxer who came back to become a champion and an inspiration in the 1930s.",596,214
tt0163651,American Pie,1999,1999-10-29,Comedy,95,USA,English,11000000,235483004,102561004,7,370091,"Paul Weitz, Chris Weitz",Adam Herz,Universal Pictures,"Jason Biggs, Jennifer Coolidge, Shannon Elizabeth, Alyson Hannigan, Chris Klein, Clyde Kusatsu, Eugene Levy, Natasha Lyonne, Thomas Ian Nicholas, Chris Owen, Lawrence Pressman, Tara Reid, Seann William Scott, Mena Suvari, Eddie Kaye Thomas",Four teenage boys enter a pact to lose their virginity by prom night.,809,147
tt0049117,D-Day the Sixth of June,1956,1956-05-29,"Drama, Romance, War",106,USA,English,2075000,NA,NA,6,1378,Henry Koster,"Ivan Moffat, Harry Brown",Twentieth Century Fox,"Robert Taylor, Richard Todd, Dana Wynter, Edmond O'Brien, John Williams, Jerry Paris, Robert Gist, Richard Wyler, Ross Elliott, Alex Finlayson","En route to Normandy, an American and a British officer reminisce in flashback about their romances with the same woman.",34,12
tt0265459,One Hour Photo,2002,2002-10-18,"Drama, Thriller",96,USA,English,12000000,52223306,31597131,6.8,112856,Mark Romanek,Mark Romanek,Fox Searchlight Pictures,"Robin Williams, Connie Nielsen, Michael Vartan, Dylan Smith, Erin Daniels, Paul Hansen Kim, Lee Garlington, Gary Cole, Marion Calvert, David Moreland, Shaun P. O'Hagan, Jim Rash, Nick Searcy, Dave Engfer, Jimmy Shubert",A mentally unstable photo developer targets a middle-class family after his obsession with them becomes more sick and disturbing than any of them could imagine.,624,214
tt1018765,Our Brand Is Crisis,2015,2015-10-30,"Comedy, Drama",107,USA,"English, Spanish",28000000,8527658,7002261,6.1,20156,David Gordon Green,"Rachel Boynton, Peter Straughan",Participant,"Sandra Bullock, Billy Bob Thornton, Anthony Mackie, Joaquim de Almeida, Ann Dowd, Scoot McNairy, Zoe Kazan, Dominic Flores, Reynaldo Pacheco, Louis Arcella, Octavio Gómez Berríos, Luis Chávez, Azucena Diaz, Damian Delgado, Nina Leon","A battle-hardened American political consultant is sent to help re-elect a controversial president in Bolivia, where she must compete with a long-term rival working for another candidate.",74,135
tt0090887,Critters,1986,1987-06-05,"Comedy, Horror, Sci-Fi",86,USA,English,2000000,13167232,13167232,6.1,30450,Stephen Herek,"Domonic Muir, Domonic Muir",New Line Cinema,"Dee Wallace, M. Emmet Walsh, Billy Green Bush, Scott Grimes, Nadine Van der Velde, Don Keith Opper, Billy Zane, Ethan Phillips, Terrence Mann, Jeremy Lawrence, Lin Shaye, Michael Lee Gogin, Art Frankel, Douglas Koth, Montrose Hagins","A group of small but vicious alien creatures called Crites escape from an alien prison transport vessel and land near a small farm town on earth, pursued by two shape-shifting bounty hunters.",135,101
tt0099077,Awakenings,1990,1991-01-11,"Biography, Drama",121,USA,English,31000000,52096475,52096475,7.8,120743,Penny Marshall,"Oliver Sacks, Steven Zaillian",Columbia Pictures,"Robert De Niro, Robin Williams, Julie Kavner, Ruth Nelson, John Heard, Penelope Ann Miller, Alice Drummond, Judith Malina, Barton Heyman, George Martin, Anne Meara, Richard Libertini, Laura Esterman, Dexter Gordon, Jayne Haynes","The victims of an encephalitis epidemic many years ago have been catatonic ever since, but now a new drug offers the prospect of reviving them.",218,43
tt0094061,Stripped to Kill,1987,1987-03-20,"Crime, Drama, Horror",88,USA,English,NA,NA,NA,4.9,1069,Katt Shea,"Andy Ruben, Katt Shea",Concorde Pictures,"Kay Lenz, Greg Evigan, Norman Fell, Pia Kamakahi, Tracey Crowder, Debbie Nassar, Lucia Lexington, Carlye Byron, Athena Worthy, Michelle Foreman, Diana Bellamy, Peter Scranton, Brad David, Tom Ruben, J Bartell","When Detective Cody Sheehan discovers the body of a stripper from the Rock Bottom dance club, she wants the case. Her partner, Detective Heineman, is equally anxious to make the jump to the...",27,23
tt0047977,Davy Crockett: King of the Wild Frontier,1955,1956-02-07,"Adventure, Drama, Family",93,USA,"English, Spanish",NA,NA,2150000,7,3511,Norman Foster,Thomas W. Blackburn,Walt Disney Productions,"Fess Parker, Buddy Ebsen, Basil Ruysdael, Hans Conried, William Bakewell, Kenneth Tobey, Pat Hogan, Helene Stanley, Nick Cravat, Don Megowan, Mike Mazurki, Jeff Thompson, Henry Joyner, Campbell Brown","American frontiersman Davy Crockett fights in the Creek Indian War, is elected to the U.S. Congress and fights for Texas at the Alamo.",39,9
tt5649108,Thoroughbreds,2017,2018-08-02,"Comedy, Crime, Drama",92,USA,English,6000000,3187255,3072605,6.7,32554,Cory Finley,Cory Finley,B Story,"Olivia Cooke, Anya Taylor-Joy, Anton Yelchin, Paul Sparks, Francie Swift, Kaili Vernoff, Svetlana Orlova, Alyssa Fishenden, Jackson Damon, James Haddad, Nolan Ball, Celeste Oliva","Two upper-class teenage girls in suburban Connecticut rekindle their unlikely friendship after years of growing apart. Together, they hatch a plan to solve both of their problems-no matter what the cost.",201,173
tt1160374,Sweatshop,2009,2011-01-01,Horror,90,USA,English,12000,NA,NA,4.2,1108,Stacy Davidson,"Stacy Davidson, Ted Geoghegan",Bloodline Entertainment,"Ashley Kay, Melanie Donihoo, Peyton Wetzel, Danielle Jones, Julin, Brent Himes, Krystal Freeman, Naika Malveaux, Vincent Guerrero, ViVi Sterling, Joe Lynch, Michael Gingold, Jeremy Sumrall, Miko Marie, Kristen Hall",A group of friends break into an abandoned factory in order to throw a impromptu party; unaware that it is not as empty as they originally believed.,23,48
tt0302886,Old School,2003,2003-08-08,Comedy,88,USA,English,24000000,87135520,75585093,7.1,211665,Todd Phillips,"Court Crandall, Todd Phillips",DreamWorks,"Luke Wilson, Will Ferrell, Vince Vaughn, Jeremy Piven, Ellen Pompeo, Juliette Lewis, Leah Remini, Perrey Reeves, Craig Kilborn, Elisha Cuthbert, Seann William Scott, Matt Walsh, Artie Lange, Patrick Fischler, Sara Tanaka",Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,408,119
tt5929750,Beatriz at Dinner,2017,2017-06-09,"Comedy, Drama",82,USA,"English, Spanish",NA,7425391,7115854,6,8747,Miguel Arteta,Mike White,BRON Studios,"Salma Hayek, John Lithgow, Connie Britton, Jay Duplass, Amy Landecker, Chloë Sevigny, David Warshofsky, John Early, Enrique Castillo, Soledad St. Hilaire, Amelia Borella, Sean O'Bryan, Natalia Abelleyra",A holistic medicine practitioner attends a wealthy client's dinner party after her car breaks down.,148,87
tt0832318,What Goes Up,2009,2009-05-06,"Comedy, Drama",115,USA,English,NA,NA,2050,5.4,1799,Jonathan Glatzer,"Jonathan Glatzer, Robert C. Lawson",Nasser Entertainment Group,"Steve Coogan, Hilary Duff, Olivia Thirlby, Josh Peck, Molly Shannon, Molly Price, Max Hoffman, Sarah Lind, Laura Carswell, Ingrid Nilson, Andrea Brooks, Andrew Wheeler, Gabrielle Rose, Colleen Rennison, Aubrey Mozino",Set in the mid-80's when a reporter is sent to cover the Challenger Space Shuttle launch only to become mixed up in the lives of some local students.,24,28
